id,Time,Inttraffic,Is_weekend
1,6/15/2005 11:45,7557548397,
1,6/15/2005 11:50,7506416071,
1,6/15/2005 11:55,7448055402,
1,6/15/2005 12:00,7241082136,
1,6/15/2005 12:05,7325364513,
1,6/15/2005 12:10,7064400048,
1,6/15/2005 12:15,6808732980,
1,6/15/2005 12:20,6917008557,
1,6/15/2005 12:25,7096300029,
1,6/15/2005 12:30,7007724348,
1,6/15/2005 12:35,6848636492,
1,6/15/2005 12:40,6580996811,
1,6/15/2005 12:45,6574814653,
1,6/15/2005 12:50,6531943636,
1,6/15/2005 12:55,6406482548,
1,6/15/2005 13:00,6371821646,
1,6/15/2005 13:05,6288144132,
1,6/15/2005 13:10,6168883337,
1,6/15/2005 13:15,6150600522,
1,6/15/2005 13:20,5755916853,
1,6/15/2005 13:25,5717625012,
1,6/15/2005 13:30,5328429468,
1,6/15/2005 13:35,5290565467,
1,6/15/2005 13:40,5126152162,
1,6/15/2005 13:45,5011355893,
1,6/15/2005 13:50,4977027156,
1,6/15/2005 13:55,4996984553,
1,6/15/2005 14:00,4791285348,
1,6/15/2005 14:05,4687049109,
1,6/15/2005 14:10,4676498313,
1,6/15/2005 14:15,4675948785,
1,6/15/2005 14:20,4551875876,
1,6/15/2005 14:25,4325949309,
1,6/15/2005 14:30,4323016434,
1,6/15/2005 14:35,4239685031,
1,6/15/2005 14:40,4207957994,
1,6/15/2005 14:45,4292806670,
1,6/15/2005 14:50,4237356399,
1,6/15/2005 14:55,4085559043,
1,6/15/2005 15:00,3982787322,
1,6/15/2005 15:05,4088131540,
1,6/15/2005 15:10,4171595389,
1,6/15/2005 15:15,4143861033,
1,6/15/2005 15:20,4138557759,
1,6/15/2005 15:25,4081723254,
1,6/15/2005 15:30,4113396970,
1,6/15/2005 15:35,4173367729,
1,6/15/2005 15:40,4062582314,
1,6/15/2005 15:45,4162805650,
1,6/15/2005 15:50,4078553708,
1,6/15/2005 15:55,3788568699,
1,6/15/2005 16:00,3775935417,
1,6/15/2005 16:05,3939376455,
1,6/15/2005 16:10,4455124394,
1,6/15/2005 16:15,4806896035,
1,6/15/2005 16:20,4216317115,
1,6/15/2005 16:25,4319738068,
1,6/15/2005 16:30,4197753075,
1,6/15/2005 16:35,4193301621,
1,6/15/2005 16:40,4143173335,
1,6/15/2005 16:45,4233980669,
1,6/15/2005 16:50,4169745406,
1,6/15/2005 16:55,4157542848,
1,6/15/2005 17:00,3961346796,
1,6/15/2005 17:05,3785708323,
1,6/15/2005 17:10,3949481249,
1,6/15/2005 17:15,3962270485,
1,6/15/2005 17:20,3876055841,
1,6/15/2005 17:25,3677574992,
1,6/15/2005 17:30,3668510299,
1,6/15/2005 17:35,3543959022,
1,6/15/2005 17:40,3670197665,
1,6/15/2005 17:45,3639003814,
1,6/15/2005 17:50,3471922215,
1,6/15/2005 17:55,3355897946,
1,6/15/2005 18:00,3310582804,
1,6/15/2005 18:05,3348323573,
1,6/15/2005 18:10,3507737839,
1,6/15/2005 18:15,3326785760,
1,6/15/2005 18:20,3226777032,
1,6/15/2005 18:25,3122172429,
1,6/15/2005 18:30,3166425948,
1,6/15/2005 18:35,3057427151,
1,6/15/2005 18:40,3143156328,
1,6/15/2005 18:45,3000836611,
1,6/15/2005 18:50,2965076283,
1,6/15/2005 18:55,2908813978,
1,6/15/2005 19:00,2832416830,
1,6/15/2005 19:05,2913029561,
1,6/15/2005 19:10,3404029069,
1,6/15/2005 19:15,2864044303,
1,6/15/2005 19:20,2691021899,
1,6/15/2005 19:25,2569048675,
1,6/15/2005 19:30,2456217156,
1,6/15/2005 19:35,2337758117,
1,6/15/2005 19:40,2511419755,
1,6/15/2005 19:45,2466559273,
1,6/15/2005 19:50,2292126043,
1,6/15/2005 19:55,2139736202,
1,6/15/2005 20:00,2179208974,
1,6/15/2005 20:05,2135883853,
1,6/15/2005 20:10,2374743223,
1,6/15/2005 20:15,2183219505,
1,6/15/2005 20:20,2243387069,
1,6/15/2005 20:25,2204554574,
1,6/15/2005 20:30,2221058963,
1,6/15/2005 20:35,2425348622,
1,6/15/2005 20:40,2355482901,
1,6/15/2005 20:45,1958293949,
1,6/15/2005 20:50,1930541487,
1,6/15/2005 20:55,1883456309,
1,6/15/2005 21:00,1880504747,
1,6/15/2005 21:05,2072852475,
1,6/15/2005 21:10,1971731452,
1,6/15/2005 21:15,1647144748,
1,6/15/2005 21:20,1683359108,
1,6/15/2005 21:25,1708860708,
1,6/15/2005 21:30,1569747853,
1,6/15/2005 21:35,1576500104,
1,6/15/2005 21:40,1827644302,
1,6/15/2005 21:45,1832829455,
1,6/15/2005 21:50,1848380418,
1,6/15/2005 21:55,1867701886,
1,6/15/2005 22:00,1834262854,
1,6/15/2005 22:05,2046545661,
1,6/15/2005 22:10,1913579052,
1,6/15/2005 22:15,1731775988,
1,6/15/2005 22:20,1668762878,
1,6/15/2005 22:25,1663265411,
1,6/15/2005 22:30,1603913046,
1,6/15/2005 22:35,1622641845,
1,6/15/2005 22:40,1636836325,
1,6/15/2005 22:45,1483276180,
1,6/15/2005 22:50,1439153847,
1,6/15/2005 22:55,1459142384,
1,6/15/2005 23:00,1463830306,
1,6/15/2005 23:05,1677332417,
1,6/15/2005 23:10,1537830793,
1,6/15/2005 23:15,1499675838,
1,6/15/2005 23:20,1490779122,
1,6/15/2005 23:25,1476866323,
1,6/15/2005 23:30,1455137311,
1,6/15/2005 23:35,1499179180,
1,6/15/2005 23:40,1493352439,
1,6/15/2005 23:45,1427880235,
1,6/15/2005 23:50,1398747472,
1,6/15/2005 23:55,1367011668,
1,6/16/2005 0:00,1416142105,
1,6/16/2005 0:05,1650722772,
1,6/16/2005 0:10,1456027350,
1,6/16/2005 0:15,1447733262,
1,6/16/2005 0:20,1443737485,
1,6/16/2005 0:25,1348474979,
1,6/16/2005 0:30,1348432987,
1,6/16/2005 0:35,1444240307,
1,6/16/2005 0:40,1382061580,
1,6/16/2005 0:45,1394202127,
1,6/16/2005 0:50,1369973758,
1,6/16/2005 0:55,1462937406,
1,6/16/2005 1:00,1521678747,
1,6/16/2005 1:05,1787824693,
1,6/16/2005 1:10,1481873538,
1,6/16/2005 1:15,1477020971,
1,6/16/2005 1:20,1485811709,
1,6/16/2005 1:25,1500146217,
1,6/16/2005 1:30,1572355684,
1,6/16/2005 1:35,1716365327,
1,6/16/2005 1:40,1810028541,
1,6/16/2005 1:45,1925727525,
1,6/16/2005 1:50,2023775527,
1,6/16/2005 1:55,1997914388,
1,6/16/2005 2:00,2133689223,
1,6/16/2005 2:05,2440403510,
1,6/16/2005 2:10,2283093281,
1,6/16/2005 2:15,2259819603,
1,6/16/2005 2:20,2315009753,
1,6/16/2005 2:25,2480584655,
1,6/16/2005 2:30,2728265332,
1,6/16/2005 2:35,2666393465,
1,6/16/2005 2:40,3010417589,
1,6/16/2005 2:45,3036498418,
1,6/16/2005 2:50,3210792139,
1,6/16/2005 2:55,3334027487,
1,6/16/2005 3:00,3721300236,
1,6/16/2005 3:05,3537829116,
1,6/16/2005 3:10,3602946042,
1,6/16/2005 3:15,3727262189,
1,6/16/2005 3:20,3862315755,
1,6/16/2005 3:25,3997559749,
1,6/16/2005 3:30,4436396294,
1,6/16/2005 3:35,4460185183,
1,6/16/2005 3:40,4671768807,
1,6/16/2005 3:45,4657313937,
1,6/16/2005 3:50,4912089906,
1,6/16/2005 3:55,4944722794,
1,6/16/2005 4:00,5330458195,
1,6/16/2005 4:05,5585361688,
1,6/16/2005 4:10,5819385487,
1,6/16/2005 4:15,6187754715,
1,6/16/2005 4:20,6162732921,
1,6/16/2005 4:25,6084238338,
1,6/16/2005 4:30,6229657046,
1,6/16/2005 4:35,6343531668,
1,6/16/2005 4:40,6194786402,
1,6/16/2005 4:45,6056595722,
1,6/16/2005 4:50,6394127671,
1,6/16/2005 4:55,6979014763,
1,6/16/2005 5:00,6993908612,
1,6/16/2005 5:05,7129287266,
1,6/16/2005 5:10,6991861427,
1,6/16/2005 5:15,6958245101,
1,6/16/2005 5:20,6793349863,
1,6/16/2005 5:25,7071196725,
1,6/16/2005 5:30,7466039143,
1,6/16/2005 5:35,7311014772,
1,6/16/2005 5:40,7421341489,
1,6/16/2005 5:45,7510963158,
1,6/16/2005 5:50,7516426063,
1,6/16/2005 5:55,7701187373,
1,6/16/2005 6:00,8130733391,
1,6/16/2005 6:05,7800294607,
1,6/16/2005 6:10,7962897573,
1,6/16/2005 6:15,7576374985,
1,6/16/2005 6:20,7437815844,
1,6/16/2005 6:25,7507741697,
1,6/16/2005 6:30,7843346526,
1,6/16/2005 6:35,7897686287,
1,6/16/2005 6:40,7627926180,
1,6/16/2005 6:45,7421339467,
1,6/16/2005 6:50,7533070213,
1,6/16/2005 6:55,7492765534,
1,6/16/2005 7:00,7472664065,
1,6/16/2005 7:05,7459134673,
1,6/16/2005 7:10,7585774185,
1,6/16/2005 7:15,7404949459,
1,6/16/2005 7:20,7326905472,
1,6/16/2005 7:25,7418006211,
1,6/16/2005 7:30,7286399183,
1,6/16/2005 7:35,7133190560,
1,6/16/2005 7:40,7337000405,
1,6/16/2005 7:45,7365643903,
1,6/16/2005 7:50,7385259188,
1,6/16/2005 7:55,7473382890,
1,6/16/2005 8:00,7252305753,
1,6/16/2005 8:05,7011433863,
1,6/16/2005 8:10,7382505248,
1,6/16/2005 8:15,7360472383,
1,6/16/2005 8:20,7368926034,
1,6/16/2005 8:25,7301807366,
1,6/16/2005 8:30,7265878098,
1,6/16/2005 8:35,7000489514,
1,6/16/2005 8:40,7204388989,
1,6/16/2005 8:45,7240647543,
1,6/16/2005 8:50,7148989446,
1,6/16/2005 8:55,7379391445,
1,6/16/2005 9:00,7232858849,
1,6/16/2005 9:05,7431435014,
1,6/16/2005 9:10,7708072011,
1,6/16/2005 9:15,7660073943,
1,6/16/2005 9:20,7457876379,
1,6/16/2005 9:25,7671544115,
1,6/16/2005 9:30,7583473496,
1,6/16/2005 9:35,7460639733,
1,6/16/2005 9:40,7504663098,
1,6/16/2005 9:45,7643221737,
1,6/16/2005 9:50,7673388193,
1,6/16/2005 9:55,7920102056,
1,6/16/2005 10:00,7644104525,
1,6/16/2005 10:05,7529860208,
1,6/16/2005 10:10,7491937692,
1,6/16/2005 10:15,7484724419,
1,6/16/2005 10:20,7385976857,
1,6/16/2005 10:25,7491290783,
1,6/16/2005 10:30,7637385053,
1,6/16/2005 10:35,7808464921,
1,6/16/2005 10:40,7721713369,
1,6/16/2005 10:45,7659860995,
1,6/16/2005 10:50,7643805455,
1,6/16/2005 10:55,7334633739,
1,6/16/2005 11:00,7622706666,
1,6/16/2005 11:05,7693047544,
1,6/16/2005 11:10,7647407611,
1,6/16/2005 11:15,7520001005,
1,6/16/2005 11:20,7368675110,
1,6/16/2005 11:25,7337103948,
1,6/16/2005 11:30,7224811059,
1,6/16/2005 11:35,7277967316,
1,6/16/2005 11:40,7309207442,
1,6/16/2005 11:45,6969275418,
1,6/16/2005 11:50,6946163490,
1,6/16/2005 11:55,6940737759,
1,6/16/2005 12:00,6498334939,
1,6/16/2005 12:05,6548155595,
1,6/16/2005 12:10,6296174276,
1,6/16/2005 12:15,6433095923,
1,6/16/2005 12:20,6305639421,
1,6/16/2005 12:25,6115014271,
1,6/16/2005 12:30,6104206023,
1,6/16/2005 12:35,6128382238,
1,6/16/2005 12:40,6037660766,
1,6/16/2005 12:45,5661926622,
1,6/16/2005 12:50,5537121979,
1,6/16/2005 12:55,5314388816,
1,6/16/2005 13:00,5142195371,
1,6/16/2005 13:05,4979778110,
1,6/16/2005 13:10,4844775817,
1,6/16/2005 13:15,4723604302,
1,6/16/2005 13:20,5035612119,
1,6/16/2005 13:25,5089760723,
1,6/16/2005 13:30,4568534205,
1,6/16/2005 13:35,4448260405,
1,6/16/2005 13:40,4416236324,
1,6/16/2005 13:45,4347491675,
1,6/16/2005 13:50,4467973790,
1,6/16/2005 13:55,4343885177,
1,6/16/2005 14:00,4147679094,
1,6/16/2005 14:05,4170587781,
1,6/16/2005 14:10,3949653380,
1,6/16/2005 14:15,4051436855,
1,6/16/2005 14:20,4136421774,
1,6/16/2005 14:25,4080420598,
1,6/16/2005 14:30,4038916865,
1,6/16/2005 14:35,4141583095,
1,6/16/2005 14:40,4170331926,
1,6/16/2005 14:45,4167546609,
1,6/16/2005 14:50,4425665145,
1,6/16/2005 14:55,4169850773,
1,6/16/2005 15:00,4012784218,
1,6/16/2005 15:05,4038743347,
1,6/16/2005 15:10,3978695020,
1,6/16/2005 15:15,3930935439,
1,6/16/2005 15:20,4310981957,
1,6/16/2005 15:25,4139119820,
1,6/16/2005 15:30,4024565614,
1,6/16/2005 15:35,3962171381,
1,6/16/2005 15:40,3843169016,
1,6/16/2005 15:45,3790333626,
1,6/16/2005 15:50,3917512986,
1,6/16/2005 15:55,3819430636,
1,6/16/2005 16:00,3583471808,
1,6/16/2005 16:05,3555013201,
1,6/16/2005 16:10,3619371958,
1,6/16/2005 16:15,3760100550,
1,6/16/2005 16:20,3659537920,
1,6/16/2005 16:25,3665738699,
1,6/16/2005 16:30,3639138923,
1,6/16/2005 16:35,3501732913,
1,6/16/2005 16:40,3373996855,
1,6/16/2005 16:45,3384886279,
1,6/16/2005 16:50,3405466896,
1,6/16/2005 16:55,3359861782,
1,6/16/2005 17:00,3268509145,
1,6/16/2005 17:05,3313854992,
1,6/16/2005 17:10,3343719162,
1,6/16/2005 17:15,3281945317,
1,6/16/2005 17:20,3155034252,
1,6/16/2005 17:25,3078971219,
1,6/16/2005 17:30,3028397998,
1,6/16/2005 17:35,3272045713,
1,6/16/2005 17:40,3091263516,
1,6/16/2005 17:45,3058579402,
1,6/16/2005 17:50,2962278789,
1,6/16/2005 17:55,2892995514,
1,6/16/2005 18:00,2790014972,
1,6/16/2005 18:05,2737896170,
1,6/16/2005 18:10,2782427887,
1,6/16/2005 18:15,2941285074,
1,6/16/2005 18:20,2785229378,
1,6/16/2005 18:25,2665248772,
1,6/16/2005 18:30,2623963408,
1,6/16/2005 18:35,2546059572,
1,6/16/2005 18:40,2591029114,
1,6/16/2005 18:45,2848284344,
1,6/16/2005 18:50,2521112255,
1,6/16/2005 18:55,2567195806,
1,6/16/2005 19:00,2461819357,
1,6/16/2005 19:05,2264053705,
1,6/16/2005 19:10,2320023394,
1,6/16/2005 19:15,2361925382,
1,6/16/2005 19:20,2317444949,
1,6/16/2005 19:25,2204885253,
1,6/16/2005 19:30,2124370797,
1,6/16/2005 19:35,2032300525,
1,6/16/2005 19:40,2056604614,
1,6/16/2005 19:45,2223517023,
1,6/16/2005 19:50,1976865208,
1,6/16/2005 19:55,1981215414,
1,6/16/2005 20:00,1890441202,
1,6/16/2005 20:05,1863063190,
1,6/16/2005 20:10,1962637899,
1,6/16/2005 20:15,1903516801,
1,6/16/2005 20:20,1860039367,
1,6/16/2005 20:25,1770953573,
1,6/16/2005 20:30,1770784342,
1,6/16/2005 20:35,1711640605,
1,6/16/2005 20:40,1773706344,
1,6/16/2005 20:45,1758203017,
1,6/16/2005 20:50,1692236765,
1,6/16/2005 20:55,1670089725,
1,6/16/2005 21:00,1694884723,
1,6/16/2005 21:05,1627521543,
1,6/16/2005 21:10,1656484700,
1,6/16/2005 21:15,1723493493,
1,6/16/2005 21:20,1681117609,
1,6/16/2005 21:25,1654954220,
1,6/16/2005 21:30,1640328190,
1,6/16/2005 21:35,1634682068,
1,6/16/2005 21:40,1746418507,
1,6/16/2005 21:45,1708088387,
1,6/16/2005 21:50,1671341150,
1,6/16/2005 21:55,1652611253,
1,6/16/2005 22:00,1561591112,
1,6/16/2005 22:05,1527851457,
1,6/16/2005 22:10,1627445568,
1,6/16/2005 22:15,1605523006,
1,6/16/2005 22:20,1502101866,
1,6/16/2005 22:25,1487333415,
1,6/16/2005 22:30,1495766457,
1,6/16/2005 22:35,1556298218,
1,6/16/2005 22:40,1630341264,
1,6/16/2005 22:45,1567611237,
1,6/16/2005 22:50,1445036105,
1,6/16/2005 22:55,1437916932,
1,6/16/2005 23:00,1452430896,
1,6/16/2005 23:05,1440720097,
1,6/16/2005 23:10,1508686445,
1,6/16/2005 23:15,1510124941,
1,6/16/2005 23:20,1453861737,
1,6/16/2005 23:25,1502030426,
1,6/16/2005 23:30,1457702044,
1,6/16/2005 23:35,1376259138,
1,6/16/2005 23:40,1622256277,
1,6/16/2005 23:45,1538917625,
1,6/16/2005 23:50,1453044123,
1,6/16/2005 23:55,1417599262,
1,6/17/2005 0:00,1545875972,
1,6/17/2005 0:05,1611988174,
1,6/17/2005 0:10,1755926582,
1,6/17/2005 0:15,1638241102,
1,6/17/2005 0:20,1547943257,
1,6/17/2005 0:25,1554769188,
1,6/17/2005 0:30,1589688637,
1,6/17/2005 0:35,2006912605,
1,6/17/2005 0:40,2439684116,
1,6/17/2005 0:45,1900208748,
1,6/17/2005 0:50,1756956062,
1,6/17/2005 0:55,1720621287,
1,6/17/2005 1:00,1587924697,
1,6/17/2005 1:05,1640376441,
1,6/17/2005 1:10,1738250732,
1,6/17/2005 1:15,1768961597,
1,6/17/2005 1:20,1793852816,
1,6/17/2005 1:25,1860548910,
1,6/17/2005 1:30,1903893366,
1,6/17/2005 1:35,2087693562,
1,6/17/2005 1:40,2136145546,
1,6/17/2005 1:45,2166737219,
1,6/17/2005 1:50,2326530406,
1,6/17/2005 1:55,2360933655,
1,6/17/2005 2:00,2423533928,
1,6/17/2005 2:05,2699909378,
1,6/17/2005 2:10,2753164297,
1,6/17/2005 2:15,2755056589,
1,6/17/2005 2:20,2977391935,
1,6/17/2005 2:25,3029000977,
1,6/17/2005 2:30,3327531446,
1,6/17/2005 2:35,3680262216,
1,6/17/2005 2:40,3613243132,
1,6/17/2005 2:45,3931424951,
1,6/17/2005 2:50,4045075277,
1,6/17/2005 2:55,3992812947,
1,6/17/2005 3:00,4362129521,
1,6/17/2005 3:05,4551433112,
1,6/17/2005 3:10,4632138361,
1,6/17/2005 3:15,4750583610,
1,6/17/2005 3:20,4903313414,
1,6/17/2005 3:25,4994122941,
1,6/17/2005 3:30,5122549727,
1,6/17/2005 3:35,5312143858,
1,6/17/2005 3:40,5650573631,
1,6/17/2005 3:45,5859903618,
1,6/17/2005 3:50,5938995268,
1,6/17/2005 3:55,5962904733,
1,6/17/2005 4:00,5895445908,
1,6/17/2005 4:05,5966940212,
1,6/17/2005 4:10,6013621087,
1,6/17/2005 4:15,6167016255,
1,6/17/2005 4:20,6329855739,
1,6/17/2005 4:25,6320279520,
1,6/17/2005 4:30,6605561291,
1,6/17/2005 4:35,6473268304,
1,6/17/2005 4:40,6676875912,
1,6/17/2005 4:45,6506747590,
1,6/17/2005 4:50,6428516396,
1,6/17/2005 4:55,6652559383,
1,6/17/2005 5:00,6671356082,
1,6/17/2005 5:05,6703250611,
1,6/17/2005 5:10,6828534811,
1,6/17/2005 5:15,6984080555,
1,6/17/2005 5:20,6831305026,
1,6/17/2005 5:25,7080927930,
1,6/17/2005 5:30,7034431414,
1,6/17/2005 5:35,7105064209,
1,6/17/2005 5:40,7179255918,
1,6/17/2005 5:45,7322222281,
1,6/17/2005 5:50,7369525433,
1,6/17/2005 5:55,7350741908,
1,6/17/2005 6:00,7391037331,
1,6/17/2005 6:05,7439422870,
1,6/17/2005 6:10,7360836841,
1,6/17/2005 6:15,7163019312,
1,6/17/2005 6:20,7361356445,
1,6/17/2005 6:25,7273135254,
1,6/17/2005 6:30,7100518796,
1,6/17/2005 6:35,7253585486,
1,6/17/2005 6:40,7476628331,
1,6/17/2005 6:45,7483908041,
1,6/17/2005 6:50,7407675546,
1,6/17/2005 6:55,7437563640,
1,6/17/2005 7:00,7141068426,
1,6/17/2005 7:05,7553112693,
1,6/17/2005 7:10,7328694715,
1,6/17/2005 7:15,7241262544,
1,6/17/2005 7:20,7120685860,
1,6/17/2005 7:25,7164669305,
1,6/17/2005 7:30,7132888231,
1,6/17/2005 7:35,7040548450,
1,6/17/2005 7:40,7061941049,
1,6/17/2005 7:45,7010179139,
1,6/17/2005 7:50,7007868405,
1,6/17/2005 7:55,7156691979,
1,6/17/2005 8:00,7279809146,
1,6/17/2005 8:05,7564731214,
1,6/17/2005 8:10,7389184752,
1,6/17/2005 8:15,7391896860,
1,6/17/2005 8:20,7335618265,
1,6/17/2005 8:25,7325821116,
1,6/17/2005 8:30,7484168956,
1,6/17/2005 8:35,7209783616,
1,6/17/2005 8:40,7355504894,
1,6/17/2005 8:45,7275859568,
1,6/17/2005 8:50,7118737629,
1,6/17/2005 8:55,7096613504,
1,6/17/2005 9:00,7288934231,
1,6/17/2005 9:05,7363189736,
1,6/17/2005 9:10,7255421947,
1,6/17/2005 9:15,7350572281,
1,6/17/2005 9:20,7290964616,
1,6/17/2005 9:25,7249972355,
1,6/17/2005 9:30,7440931572,
1,6/17/2005 9:35,7153730573,
1,6/17/2005 9:40,7109354155,
1,6/17/2005 9:45,6991506128,
1,6/17/2005 9:50,7023935155,
1,6/17/2005 9:55,6861657773,
1,6/17/2005 10:00,7006138500,
1,6/17/2005 10:05,7127491442,
1,6/17/2005 10:10,7009447798,
1,6/17/2005 10:15,7182740721,
1,6/17/2005 10:20,7295469855,
1,6/17/2005 10:25,6887938988,
1,6/17/2005 10:30,6601542543,
1,6/17/2005 10:35,6723589809,
1,6/17/2005 10:40,6439189523,
1,6/17/2005 10:45,6327125206,
1,6/17/2005 10:50,6252571995,
1,6/17/2005 10:55,5984578782,
1,6/17/2005 11:00,6058155972,
1,6/17/2005 11:05,5909490531,
1,6/17/2005 11:10,6293974564,
1,6/17/2005 11:15,5908951679,
1,6/17/2005 11:20,6069764052,
1,6/17/2005 11:25,5899207573,
1,6/17/2005 11:30,5628201821,
1,6/17/2005 11:35,5487460370,
1,6/17/2005 11:40,5337822428,
1,6/17/2005 11:45,5343447281,
1,6/17/2005 11:50,5176925044,
1,6/17/2005 11:55,5145039810,
1,6/17/2005 12:00,5157396063,
1,6/17/2005 12:05,4977060324,
1,6/17/2005 12:10,5146878792,
1,6/17/2005 12:15,4923105011,
1,6/17/2005 12:20,4675020813,
1,6/17/2005 12:25,4706662920,
1,6/17/2005 12:30,4525873523,
1,6/17/2005 12:35,4412349010,
1,6/17/2005 12:40,4417287414,
1,6/17/2005 12:45,4185656660,
1,6/17/2005 12:50,4073808753,
1,6/17/2005 12:55,4078849329,
1,6/17/2005 13:00,4120397700,
1,6/17/2005 13:05,3971814635,
1,6/17/2005 13:10,3908596629,
1,6/17/2005 13:15,3757293771,
1,6/17/2005 13:20,3694240960,
1,6/17/2005 13:25,3749598174,
1,6/17/2005 13:30,3734014080,
1,6/17/2005 13:35,3588208348,
1,6/17/2005 13:40,3497417140,
1,6/17/2005 13:45,3507838008,
1,6/17/2005 13:50,3519008225,
1,6/17/2005 13:55,3483596752,
1,6/17/2005 14:00,3464442581,
1,6/17/2005 14:05,3456526880,
1,6/17/2005 14:10,3462068631,
1,6/17/2005 14:15,3467745881,
1,6/17/2005 14:20,3542502724,
1,6/17/2005 14:25,3954962702,
1,6/17/2005 14:30,3427170635,
1,6/17/2005 14:35,3464720319,
1,6/17/2005 14:40,3379351421,
1,6/17/2005 14:45,3433266809,
1,6/17/2005 14:50,3260944129,
1,6/17/2005 14:55,3360407061,
1,6/17/2005 15:00,3396669821,
1,6/17/2005 15:05,3291922197,
1,6/17/2005 15:10,3251779545,
1,6/17/2005 15:15,3243070489,
1,6/17/2005 15:20,3235507153,
1,6/17/2005 15:25,3386462056,
1,6/17/2005 15:30,3296448147,
1,6/17/2005 15:35,3451841181,
1,6/17/2005 15:40,3419401343,
1,6/17/2005 15:45,3285961526,
1,6/17/2005 15:50,3271262695,
1,6/17/2005 15:55,3265004470,
1,6/17/2005 16:00,3240208767,
1,6/17/2005 16:05,3271456006,
1,6/17/2005 16:10,3316371428,
1,6/17/2005 16:15,3134889279,
1,6/17/2005 16:20,3059122018,
1,6/17/2005 16:25,3259984099,
1,6/17/2005 16:30,3161826325,
1,6/17/2005 16:35,3123415036,
1,6/17/2005 16:40,3056210624,
1,6/17/2005 16:45,3013916545,
1,6/17/2005 16:50,2995729496,
1,6/17/2005 16:55,3098674497,
1,6/17/2005 17:00,2874608166,
1,6/17/2005 17:05,2997601001,
1,6/17/2005 17:10,2962818377,
1,6/17/2005 17:15,2904497398,
1,6/17/2005 17:20,2980512045,
1,6/17/2005 17:25,2903187073,
1,6/17/2005 17:30,2761031968,
1,6/17/2005 17:35,2729054731,
1,6/17/2005 17:40,2658207450,
1,6/17/2005 17:45,2647884381,
1,6/17/2005 17:50,2714508998,
1,6/17/2005 17:55,2801204669,
1,6/17/2005 18:00,2683608422,
1,6/17/2005 18:05,2810607351,
1,6/17/2005 18:10,2789357305,
1,6/17/2005 18:15,2686498137,
1,6/17/2005 18:20,3011977406,
1,6/17/2005 18:25,2591955909,
1,6/17/2005 18:30,2500726474,
1,6/17/2005 18:35,2402278782,
1,6/17/2005 18:40,2449375372,
1,6/17/2005 18:45,2201904674,
1,6/17/2005 18:50,2271916863,
1,6/17/2005 18:55,2350783128,
1,6/17/2005 19:00,2159057150,
1,6/17/2005 19:05,2124063122,
1,6/17/2005 19:10,2133708912,
1,6/17/2005 19:15,2056957882,
1,6/17/2005 19:20,2130183333,
1,6/17/2005 19:25,2026302805,
1,6/17/2005 19:30,2090815767,
1,6/17/2005 19:35,2075152023,
1,6/17/2005 19:40,2231562555,
1,6/17/2005 19:45,2337317218,
1,6/17/2005 19:50,2309509672,
1,6/17/2005 19:55,2191705372,
1,6/17/2005 20:00,2070114099,
1,6/17/2005 20:05,2002337311,
1,6/17/2005 20:10,1974934369,
1,6/17/2005 20:15,2008360244,
1,6/17/2005 20:20,2093368173,
1,6/17/2005 20:25,1893539040,
1,6/17/2005 20:30,1890582866,
1,6/17/2005 20:35,1849872079,
1,6/17/2005 20:40,1889672683,
1,6/17/2005 20:45,1951043426,
1,6/17/2005 20:50,2007067066,
1,6/17/2005 20:55,1906383654,
1,6/17/2005 21:00,1749707424,
1,6/17/2005 21:05,1690024223,
1,6/17/2005 21:10,1700602630,
1,6/17/2005 21:15,1759283934,
1,6/17/2005 21:20,1733738947,
1,6/17/2005 21:25,1622580544,
1,6/17/2005 21:30,1607808397,
1,6/17/2005 21:35,1676358095,
1,6/17/2005 21:40,1564194828,
1,6/17/2005 21:45,1588868343,
1,6/17/2005 21:50,1645202860,
1,6/17/2005 21:55,1554176316,
1,6/17/2005 22:00,1506792176,
1,6/17/2005 22:05,1518096394,
1,6/17/2005 22:10,1517393319,
1,6/17/2005 22:15,1565816736,
1,6/17/2005 22:20,1489785696,
1,6/17/2005 22:25,1509093698,
1,6/17/2005 22:30,1453708408,
1,6/17/2005 22:35,1442044252,
1,6/17/2005 22:40,1442505495,
1,6/17/2005 22:45,1512299012,
1,6/17/2005 22:50,1494780860,
1,6/17/2005 22:55,1540931534,
1,6/17/2005 23:00,1495450396,
1,6/17/2005 23:05,1441283703,
1,6/17/2005 23:10,1367085755,
1,6/17/2005 23:15,1532509418,
1,6/17/2005 23:20,1455522262,
1,6/17/2005 23:25,1420090322,
1,6/17/2005 23:30,1386632684,
1,6/17/2005 23:35,1394017536,
1,6/17/2005 23:40,1373701279,
1,6/17/2005 23:45,1462986361,
1,6/17/2005 23:50,1400146403,
1,6/17/2005 23:55,1342625832,
1,6/18/2005 0:00,1314618730,
1,6/18/2005 0:05,1376072203,
1,6/18/2005 0:10,1394178771,
1,6/18/2005 0:15,1531738642,
1,6/18/2005 0:20,1397976871,
1,6/18/2005 0:25,1376694476,
1,6/18/2005 0:30,1476212675,
1,6/18/2005 0:35,1436613258,
1,6/18/2005 0:40,1402137283,
1,6/18/2005 0:45,1627258101,
1,6/18/2005 0:50,1645480029,
1,6/18/2005 0:55,1485022825,
